response_id,survey_id,submission_date,country_code,geo_id,region,collection_method,respondent_age_group,respondent_gender,respondent_displacement_status,language,ingested_at,source_system
R004157,S0030,2024-04-26,MX,G0031,Monterrey,Digital tablet,25-34,Non-binary,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004158,S0030,2024-04-26,MX,G0032,Oaxaca,Phone interview,65+,Male,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004159,S0030,2024-04-26,MX,G0029,Mexico City,KoboToolbox,65+,Female,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004160,S0030,2024-04-26,MX,G0029,Mexico City,Digital tablet,18-24,Non-binary,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004161,S0030,2024-04-26,MX,G0029,Mexico City,KoboToolbox,25-34,Non-binary,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004162,S0030,2024-04-26,MX,G0029,Mexico City,KoboToolbox,65+,Non-binary,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004163,S0030,2024-04-26,MX,G0032,Oaxaca,KoboToolbox,55-64,Prefer not to say,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004164,S0030,2024-04-26,MX,G0030,Guadalajara,Phone interview,25-34,Non-binary,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004165,S0030,2024-04-26,MX,G0032,Oaxaca,KoboToolbox,65+,Non-binary,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004166,S0030,2024-04-26,MX,G0032,Oaxaca,KoboToolbox,18-24,Female,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004167,S0030,2024-04-26,MX,G0032,Oaxaca,KoboToolbox,25-34,Male,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004168,S0030,2024-04-26,MX,G0032,Oaxaca,Paper,25-34,Non-binary,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004169,S0030,2024-04-26,MX,G0032,Oaxaca,Digital tablet,55-64,Female,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004170,S0030,2024-04-26,MX,G0029,Mexico City,Digital tablet,25-34,Female,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004171,S0030,2024-04-26,MX,G0030,Guadalajara,Digital tablet,45-54,Male,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004172,S0030,2024-04-26,MX,G0031,Monterrey,KoboToolbox,18-24,Male,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004173,S0030,2024-04-26,MX,G0031,Monterrey,Phone interview,35-44,Female,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004174,S0030,2024-04-26,MX,G0030,Guadalajara,Phone interview,35-44,Female,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004175,S0030,2024-04-26,MX,G0031,Monterrey,Phone interview,65+,Prefer not to say,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004176,S0030,2024-04-26,MX,G0030,Guadalajara,Paper,18-24,Female,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004177,S0030,2024-04-26,MX,G0032,Oaxaca,KoboToolbox,45-54,Female,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004178,S0030,2024-04-26,MX,G0030,Guadalajara,KoboToolbox,18-24,Non-binary,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004179,S0030,2024-04-26,MX,G0030,Guadalajara,Digital tablet,25-34,Non-binary,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004180,S0030,2024-04-26,MX,G0031,Monterrey,Digital tablet,65+,Male,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004181,S0030,2024-04-26,MX,G0029,Mexico City,Digital tablet,35-44,Non-binary,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004182,S0030,2024-04-26,MX,G0031,Monterrey,Paper,45-54,Male,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004183,S0030,2024-04-26,MX,G0029,Mexico City,Paper,25-34,Male,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004184,S0030,2024-04-26,MX,G0031,Monterrey,Paper,55-64,Female,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004185,S0030,2024-04-26,MX,G0032,Oaxaca,Paper,35-44,Non-binary,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004186,S0030,2024-04-26,MX,G0031,Monterrey,Paper,35-44,Prefer not to say,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004187,S0030,2024-04-26,MX,G0031,Monterrey,Digital tablet,35-44,Prefer not to say,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004188,S0030,2024-04-26,MX,G0030,Guadalajara,KoboToolbox,35-44,Prefer not to say,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004189,S0030,2024-04-26,MX,G0029,Mexico City,Phone interview,18-24,Prefer not to say,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004190,S0030,2024-04-26,MX,G0030,Guadalajara,Phone interview,35-44,Prefer not to say,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004191,S0030,2024-04-26,MX,G0032,Oaxaca,Digital tablet,35-44,Male,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004192,S0030,2024-04-26,MX,G0030,Guadalajara,Digital tablet,65+,Non-binary,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004193,S0030,2024-04-26,MX,G0031,Monterrey,Digital tablet,35-44,Male,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004194,S0030,2024-04-26,MX,G0029,Mexico City,Phone interview,18-24,Male,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004195,S0030,2024-04-26,MX,G0031,Monterrey,Phone interview,18-24,Prefer not to say,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004196,S0030,2024-04-26,MX,G0030,Guadalajara,KoboToolbox,65+,Prefer not to say,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004197,S0030,2024-04-26,MX,G0031,Monterrey,Paper,45-54,Non-binary,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004198,S0030,2024-04-26,MX,G0030,Guadalajara,Phone interview,18-24,Prefer not to say,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004199,S0030,2024-04-26,MX,G0032,Oaxaca,Digital tablet,35-44,Non-binary,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004200,S0030,2024-04-26,MX,G0031,Monterrey,Digital tablet,45-54,Female,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004201,S0030,2024-04-26,MX,G0030,Guadalajara,KoboToolbox,45-54,Non-binary,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004202,S0030,2024-04-26,MX,G0029,Mexico City,Paper,25-34,Male,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004203,S0031,2024-07-25,MX,G0030,Guadalajara,Phone interview,65+,Male,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004204,S0031,2024-07-25,MX,G0032,Oaxaca,Digital tablet,65+,Non-binary,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004205,S0031,2024-07-25,MX,G0029,Mexico City,Paper,65+,Male,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004206,S0031,2024-07-25,MX,G0030,Guadalajara,KoboToolbox,45-54,Non-binary,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004207,S0031,2024-07-25,MX,G0030,Guadalajara,Paper,45-54,Prefer not to say,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004208,S0031,2024-07-25,MX,G0031,Monterrey,Paper,25-34,Male,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004209,S0031,2024-07-25,MX,G0030,Guadalajara,Paper,65+,Prefer not to say,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004210,S0031,2024-07-25,MX,G0030,Guadalajara,Phone interview,55-64,Male,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004211,S0031,2024-07-25,MX,G0030,Guadalajara,KoboToolbox,35-44,Female,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004212,S0031,2024-07-25,MX,G0031,Monterrey,Phone interview,55-64,Prefer not to say,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004213,S0031,2024-07-25,MX,G0031,Monterrey,Paper,18-24,Male,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004214,S0031,2024-07-25,MX,G0030,Guadalajara,KoboToolbox,65+,Non-binary,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004215,S0031,2024-07-25,MX,G0030,Guadalajara,Paper,45-54,Prefer not to say,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004216,S0031,2024-07-25,MX,G0031,Monterrey,KoboToolbox,25-34,Prefer not to say,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004217,S0031,2024-07-25,MX,G0029,Mexico City,Paper,45-54,Female,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004218,S0031,2024-07-25,MX,G0032,Oaxaca,Paper,25-34,Female,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004219,S0031,2024-07-25,MX,G0032,Oaxaca,KoboToolbox,25-34,Female,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004220,S0031,2024-07-25,MX,G0031,Monterrey,Digital tablet,25-34,Male,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004221,S0031,2024-07-25,MX,G0031,Monterrey,Phone interview,18-24,Male,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004222,S0031,2024-07-25,MX,G0031,Monterrey,KoboToolbox,45-54,Non-binary,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004223,S0031,2024-07-25,MX,G0029,Mexico City,Paper,25-34,Male,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004224,S0031,2024-07-25,MX,G0029,Mexico City,Phone interview,18-24,Non-binary,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004225,S0031,2024-07-25,MX,G0029,Mexico City,Paper,65+,Non-binary,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004226,S0031,2024-07-25,MX,G0029,Mexico City,KoboToolbox,45-54,Prefer not to say,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004227,S0031,2024-07-25,MX,G0032,Oaxaca,Digital tablet,35-44,Non-binary,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004228,S0031,2024-07-25,MX,G0029,Mexico City,Digital tablet,35-44,Female,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004229,S0031,2024-07-25,MX,G0032,Oaxaca,Paper,25-34,Prefer not to say,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004230,S0031,2024-07-25,MX,G0032,Oaxaca,Paper,45-54,Male,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004231,S0031,2024-07-25,MX,G0031,Monterrey,KoboToolbox,55-64,Female,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004232,S0031,2024-07-25,MX,G0030,Guadalajara,KoboToolbox,35-44,Male,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004233,S0031,2024-07-25,MX,G0029,Mexico City,Phone interview,45-54,Non-binary,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004234,S0031,2024-07-25,MX,G0030,Guadalajara,Digital tablet,18-24,Prefer not to say,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004235,S0031,2024-07-25,MX,G0029,Mexico City,Phone interview,55-64,Prefer not to say,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004236,S0031,2024-07-25,MX,G0031,Monterrey,Digital tablet,45-54,Non-binary,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004237,S0031,2024-07-25,MX,G0032,Oaxaca,Digital tablet,18-24,Prefer not to say,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004238,S0031,2024-07-25,MX,G0031,Monterrey,Paper,18-24,Prefer not to say,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004239,S0031,2024-07-25,MX,G0029,Mexico City,Digital tablet,45-54,Female,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004240,S0031,2024-07-25,MX,G0031,Monterrey,Phone interview,55-64,Male,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004241,S0031,2024-07-25,MX,G0030,Guadalajara,KoboToolbox,25-34,Male,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004242,S0031,2024-07-25,MX,G0031,Monterrey,Phone interview,18-24,Male,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004243,S0031,2024-07-25,MX,G0029,Mexico City,Digital tablet,45-54,Non-binary,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004244,S0031,2024-07-25,MX,G0029,Mexico City,Digital tablet,45-54,Male,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004245,S0031,2024-07-25,MX,G0029,Mexico City,Paper,18-24,Male,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004246,S0031,2024-07-25,MX,G0030,Guadalajara,Digital tablet,45-54,Non-binary,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004247,S0031,2024-07-25,MX,G0032,Oaxaca,Phone interview,18-24,Prefer not to say,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004248,S0031,2024-07-25,MX,G0029,Mexico City,Phone interview,35-44,Prefer not to say,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004249,S0031,2024-07-25,MX,G0030,Guadalajara,Paper,45-54,Female,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004250,S0031,2024-07-25,MX,G0029,Mexico City,Phone interview,35-44,Non-binary,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004251,S0031,2024-07-25,MX,G0031,Monterrey,Phone interview,65+,Prefer not to say,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004252,S0031,2024-07-25,MX,G0031,Monterrey,Digital tablet,35-44,Prefer not to say,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004253,S0031,2024-07-25,MX,G0030,Guadalajara,KoboToolbox,35-44,Female,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004254,S0031,2024-07-25,MX,G0032,Oaxaca,Paper,45-54,Male,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004255,S0031,2024-07-25,MX,G0030,Guadalajara,KoboToolbox,65+,Male,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004256,S0031,2024-07-25,MX,G0032,Oaxaca,KoboToolbox,25-34,Male,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004257,S0031,2024-07-25,MX,G0029,Mexico City,Digital tablet,65+,Non-binary,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004258,S0031,2024-07-25,MX,G0032,Oaxaca,Phone interview,45-54,Female,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004259,S0031,2024-07-25,MX,G0031,Monterrey,Phone interview,65+,Prefer not to say,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004260,S0031,2024-07-25,MX,G0032,Oaxaca,Phone interview,35-44,Prefer not to say,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004261,S0031,2024-07-25,MX,G0029,Mexico City,Digital tablet,65+,Male,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004262,S0031,2024-07-25,MX,G0031,Monterrey,Digital tablet,25-34,Female,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004263,S0031,2024-07-25,MX,G0030,Guadalajara,Phone interview,35-44,Non-binary,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004264,S0031,2024-07-25,MX,G0032,Oaxaca,Paper,55-64,Prefer not to say,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004265,S0031,2024-07-25,MX,G0032,Oaxaca,Digital tablet,18-24,Female,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004266,S0031,2024-07-25,MX,G0030,Guadalajara,Digital tablet,45-54,Prefer not to say,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004267,S0031,2024-07-25,MX,G0030,Guadalajara,Paper,18-24,Non-binary,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004268,S0031,2024-07-25,MX,G0029,Mexico City,KoboToolbox,18-24,Non-binary,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004269,S0031,2024-07-25,MX,G0031,Monterrey,Digital tablet,35-44,Prefer not to say,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004270,S0031,2024-07-25,MX,G0031,Monterrey,Paper,45-54,Prefer not to say,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004271,S0031,2024-07-25,MX,G0032,Oaxaca,KoboToolbox,65+,Male,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004272,S0031,2024-07-25,MX,G0030,Guadalajara,Digital tablet,65+,Prefer not to say,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004273,S0031,2024-07-25,MX,G0029,Mexico City,Phone interview,25-34,Non-binary,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004274,S0031,2024-07-25,MX,G0031,Monterrey,Phone interview,45-54,Male,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004275,S0031,2024-07-25,MX,G0029,Mexico City,Phone interview,55-64,Prefer not to say,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004276,S0031,2024-07-25,MX,G0029,Mexico City,KoboToolbox,18-24,Male,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004277,S0031,2024-07-25,MX,G0029,Mexico City,Digital tablet,65+,Male,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004278,S0031,2024-07-25,MX,G0029,Mexico City,KoboToolbox,65+,Non-binary,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004279,S0031,2024-07-25,MX,G0032,Oaxaca,Paper,35-44,Non-binary,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004280,S0031,2024-07-25,MX,G0030,Guadalajara,KoboToolbox,18-24,Prefer not to say,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004281,S0031,2024-07-25,MX,G0030,Guadalajara,Paper,55-64,Male,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004282,S0031,2024-07-25,MX,G0029,Mexico City,Digital tablet,18-24,Male,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004283,S0031,2024-07-25,MX,G0031,Monterrey,Digital tablet,55-64,Non-binary,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004284,S0031,2024-07-25,MX,G0030,Guadalajara,KoboToolbox,25-34,Non-binary,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004285,S0031,2024-07-25,MX,G0030,Guadalajara,Paper,55-64,Female,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004286,S0031,2024-07-25,MX,G0032,Oaxaca,KoboToolbox,25-34,Non-binary,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004287,S0031,2024-07-25,MX,G0029,Mexico City,Paper,25-34,Non-binary,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004288,S0031,2024-07-25,MX,G0030,Guadalajara,Phone interview,45-54,Male,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004289,S0031,2024-07-25,MX,G0031,Monterrey,Digital tablet,45-54,Prefer not to say,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004290,S0031,2024-07-25,MX,G0032,Oaxaca,Digital tablet,45-54,Male,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004291,S0031,2024-07-25,MX,G0032,Oaxaca,Phone interview,18-24,Non-binary,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004292,S0031,2024-07-25,MX,G0030,Guadalajara,Digital tablet,25-34,Prefer not to say,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004293,S0031,2024-07-25,MX,G0029,Mexico City,Digital tablet,18-24,Female,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004294,S0031,2024-07-25,MX,G0030,Guadalajara,Paper,55-64,Female,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004295,S0031,2024-07-25,MX,G0030,Guadalajara,Paper,65+,Female,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004296,S0031,2024-07-25,MX,G0029,Mexico City,Paper,45-54,Female,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004297,S0031,2024-07-25,MX,G0031,Monterrey,Phone interview,65+,Female,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004298,S0031,2024-07-25,MX,G0029,Mexico City,KoboToolbox,45-54,Male,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004299,S0031,2024-07-25,MX,G0029,Mexico City,Digital tablet,35-44,Male,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004300,S0031,2024-07-25,MX,G0029,Mexico City,Digital tablet,25-34,Male,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004301,S0031,2024-07-25,MX,G0032,Oaxaca,Paper,25-34,Prefer not to say,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004302,S0031,2024-07-25,MX,G0030,Guadalajara,Digital tablet,25-34,Prefer not to say,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004303,S0032,2024-10-09,MX,G0030,Guadalajara,Paper,55-64,Non-binary,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004304,S0032,2024-10-09,MX,G0031,Monterrey,Phone interview,65+,Prefer not to say,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004305,S0032,2024-10-09,MX,G0031,Monterrey,Phone interview,35-44,Prefer not to say,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004306,S0032,2024-10-09,MX,G0031,Monterrey,Phone interview,65+,Female,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004307,S0032,2024-10-09,MX,G0031,Monterrey,Phone interview,55-64,Non-binary,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004308,S0032,2024-10-09,MX,G0030,Guadalajara,Digital tablet,18-24,Non-binary,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004309,S0032,2024-10-09,MX,G0032,Oaxaca,Phone interview,55-64,Prefer not to say,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004310,S0032,2024-10-09,MX,G0031,Monterrey,Phone interview,35-44,Prefer not to say,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004311,S0032,2024-10-09,MX,G0030,Guadalajara,Phone interview,65+,Non-binary,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004312,S0032,2024-10-09,MX,G0031,Monterrey,KoboToolbox,65+,Non-binary,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004313,S0032,2024-10-09,MX,G0030,Guadalajara,Phone interview,45-54,Prefer not to say,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004314,S0032,2024-10-09,MX,G0029,Mexico City,KoboToolbox,25-34,Prefer not to say,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004315,S0032,2024-10-09,MX,G0031,Monterrey,Paper,55-64,Male,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004316,S0032,2024-10-09,MX,G0031,Monterrey,KoboToolbox,18-24,Non-binary,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004317,S0032,2024-10-09,MX,G0030,Guadalajara,KoboToolbox,55-64,Prefer not to say,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004318,S0032,2024-10-09,MX,G0031,Monterrey,Phone interview,45-54,Prefer not to say,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004319,S0032,2024-10-09,MX,G0032,Oaxaca,Phone interview,55-64,Non-binary,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004320,S0032,2024-10-09,MX,G0032,Oaxaca,Paper,65+,Non-binary,Host community,English,2026-05-09 17:29:09,KoboToolbox
R004321,S0032,2024-10-09,MX,G0031,Monterrey,Paper,35-44,Prefer not to say,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004322,S0032,2024-10-09,MX,G0030,Guadalajara,Phone interview,45-54,Male,Displaced,English,2026-05-09 17:29:09,KoboToolbox
R004323,S0032,2024-10-09,MX,G0030,Guadalajara,Digital tablet,45-54,Male,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004324,S0032,2024-10-09,MX,G0032,Oaxaca,KoboToolbox,65+,Non-binary,Returnee,English,2026-05-09 17:29:09,KoboToolbox
R004325,S0032,2024-10-09,MX,G0032,Oaxaca,Phone interview,18-24,Female,Refugee,English,2026-05-09 17:29:09,KoboToolbox
R004326,S0032,2024-10-09,MX,G0032,Oaxaca,Phone interview,25-34,Prefer not to say,Not affected,English,2026-05-09 17:29:09,KoboToolbox
R004327,S0032,2024-10-09,MX,G0032,Oaxaca,Paper,35-44,Non-binary,Not affected,English,2026-05-09 17:29:09,KoboToolbox
