score_id,response_id,survey_id,geo_id,dimension_id,submission_date,response_value,normalised_score,weight_applied,is_validated
SC0038814,R003235,S0023,G0023,D006,2024-07-19,3,50.0,1.0,True
SC0038815,R003235,S0023,G0023,D007,2024-07-19,5,100.0,1.0,True
SC0038816,R003235,S0023,G0023,D008,2024-07-19,4,75.0,1.0,True
SC0038817,R003235,S0023,G0023,D009,2024-07-19,4,75.0,1.0,True
SC0038818,R003235,S0023,G0023,D010,2024-07-19,3,50.0,1.0,True
SC0038819,R003235,S0023,G0023,D011,2024-07-19,4,75.0,1.0,True
SC0038820,R003235,S0023,G0023,D012,2024-07-19,3,50.0,1.0,True
SC0038821,R003236,S0023,G0024,D001,2024-07-19,5,100.0,1.0,True
SC0038822,R003236,S0023,G0024,D002,2024-07-19,3,50.0,1.0,True
SC0038823,R003236,S0023,G0024,D003,2024-07-19,3,50.0,1.0,True
SC0038824,R003236,S0023,G0024,D004,2024-07-19,3,50.0,1.0,True
SC0038825,R003236,S0023,G0024,D005,2024-07-19,4,75.0,1.0,True
SC0038826,R003236,S0023,G0024,D006,2024-07-19,5,100.0,1.0,True
SC0038827,R003236,S0023,G0024,D007,2024-07-19,4,75.0,1.0,True
SC0038828,R003236,S0023,G0024,D008,2024-07-19,3,50.0,1.0,True
SC0038829,R003236,S0023,G0024,D009,2024-07-19,3,50.0,1.0,True
SC0038830,R003236,S0023,G0024,D010,2024-07-19,4,75.0,1.0,True
SC0038831,R003236,S0023,G0024,D011,2024-07-19,5,100.0,1.0,True
SC0038832,R003236,S0023,G0024,D012,2024-07-19,3,50.0,1.0,True
SC0038833,R003237,S0023,G0024,D001,2024-07-19,4,75.0,1.0,True
SC0038834,R003237,S0023,G0024,D002,2024-07-19,2,25.0,1.0,True
SC0038835,R003237,S0023,G0024,D003,2024-07-19,3,50.0,1.0,True
SC0038836,R003237,S0023,G0024,D004,2024-07-19,3,50.0,1.0,True
SC0038837,R003237,S0023,G0024,D005,2024-07-19,4,75.0,1.0,True
SC0038838,R003237,S0023,G0024,D006,2024-07-19,3,50.0,1.0,True
SC0038839,R003237,S0023,G0024,D007,2024-07-19,4,75.0,1.0,True
SC0038840,R003237,S0023,G0024,D008,2024-07-19,4,75.0,1.0,True
SC0038841,R003237,S0023,G0024,D009,2024-07-19,3,50.0,1.0,True
SC0038842,R003237,S0023,G0024,D010,2024-07-19,4,75.0,1.0,True
SC0038843,R003237,S0023,G0024,D011,2024-07-19,2,25.0,1.0,True
SC0038844,R003237,S0023,G0024,D012,2024-07-19,4,75.0,1.0,True
SC0038845,R003238,S0023,G0024,D001,2024-07-19,4,75.0,1.0,True
SC0038846,R003238,S0023,G0024,D002,2024-07-19,4,75.0,1.0,True
SC0038847,R003238,S0023,G0024,D003,2024-07-19,4,75.0,1.0,True
SC0038848,R003238,S0023,G0024,D004,2024-07-19,3,50.0,1.0,True
SC0038849,R003238,S0023,G0024,D005,2024-07-19,2,25.0,1.0,True
SC0038850,R003238,S0023,G0024,D006,2024-07-19,4,75.0,1.0,True
SC0038851,R003238,S0023,G0024,D007,2024-07-19,4,75.0,1.0,True
SC0038852,R003238,S0023,G0024,D008,2024-07-19,5,100.0,1.0,True
SC0038853,R003238,S0023,G0024,D009,2024-07-19,3,50.0,1.0,True
SC0038854,R003238,S0023,G0024,D010,2024-07-19,4,75.0,1.0,True
SC0038855,R003238,S0023,G0024,D011,2024-07-19,4,75.0,1.0,True
SC0038856,R003238,S0023,G0024,D012,2024-07-19,4,75.0,1.0,True
SC0038857,R003239,S0023,G0021,D001,2024-07-19,3,50.0,1.0,True
SC0038858,R003239,S0023,G0021,D002,2024-07-19,3,50.0,1.0,True
SC0038859,R003239,S0023,G0021,D003,2024-07-19,3,50.0,1.0,True
SC0038860,R003239,S0023,G0021,D004,2024-07-19,3,50.0,1.0,True
SC0038861,R003239,S0023,G0021,D005,2024-07-19,5,100.0,1.0,True
SC0038862,R003239,S0023,G0021,D006,2024-07-19,4,75.0,1.0,True
SC0038863,R003239,S0023,G0021,D007,2024-07-19,3,50.0,1.0,True
SC0038864,R003239,S0023,G0021,D008,2024-07-19,4,75.0,1.0,True
SC0038865,R003239,S0023,G0021,D009,2024-07-19,4,75.0,1.0,True
SC0038866,R003239,S0023,G0021,D010,2024-07-19,3,50.0,1.0,True
SC0038867,R003239,S0023,G0021,D011,2024-07-19,3,50.0,1.0,True
SC0038868,R003239,S0023,G0021,D012,2024-07-19,5,100.0,1.0,True
SC0038869,R003240,S0023,G0024,D001,2024-07-19,3,50.0,1.0,True
SC0038870,R003240,S0023,G0024,D002,2024-07-19,3,50.0,1.0,True
SC0038871,R003240,S0023,G0024,D003,2024-07-19,3,50.0,1.0,True
SC0038872,R003240,S0023,G0024,D004,2024-07-19,5,100.0,1.0,True
SC0038873,R003240,S0023,G0024,D005,2024-07-19,3,50.0,1.0,True
SC0038874,R003240,S0023,G0024,D006,2024-07-19,4,75.0,1.0,True
SC0038875,R003240,S0023,G0024,D007,2024-07-19,3,50.0,1.0,True
SC0038876,R003240,S0023,G0024,D008,2024-07-19,4,75.0,1.0,True
SC0038877,R003240,S0023,G0024,D009,2024-07-19,4,75.0,1.0,True
SC0038878,R003240,S0023,G0024,D010,2024-07-19,2,25.0,1.0,True
SC0038879,R003240,S0023,G0024,D011,2024-07-19,3,50.0,1.0,True
SC0038880,R003240,S0023,G0024,D012,2024-07-19,4,75.0,1.0,True
SC0038881,R003241,S0023,G0023,D001,2024-07-19,4,75.0,1.0,True
SC0038882,R003241,S0023,G0023,D002,2024-07-19,4,75.0,1.0,True
SC0038883,R003241,S0023,G0023,D003,2024-07-19,4,75.0,1.0,True
SC0038884,R003241,S0023,G0023,D004,2024-07-19,3,50.0,1.0,True
SC0038885,R003241,S0023,G0023,D005,2024-07-19,4,75.0,1.0,True
SC0038886,R003241,S0023,G0023,D006,2024-07-19,4,75.0,1.0,True
SC0038887,R003241,S0023,G0023,D007,2024-07-19,4,75.0,1.0,True
SC0038888,R003241,S0023,G0023,D008,2024-07-19,4,75.0,1.0,True
SC0038889,R003241,S0023,G0023,D009,2024-07-19,4,75.0,1.0,True
SC0038890,R003241,S0023,G0023,D010,2024-07-19,3,50.0,1.0,True
SC0038891,R003241,S0023,G0023,D011,2024-07-19,4,75.0,1.0,True
SC0038892,R003241,S0023,G0023,D012,2024-07-19,5,100.0,1.0,True
SC0038893,R003242,S0023,G0021,D001,2024-07-19,4,75.0,1.0,True
SC0038894,R003242,S0023,G0021,D002,2024-07-19,3,50.0,1.0,True
SC0038895,R003242,S0023,G0021,D003,2024-07-19,5,100.0,1.0,True
SC0038896,R003242,S0023,G0021,D004,2024-07-19,4,75.0,1.0,True
SC0038897,R003242,S0023,G0021,D005,2024-07-19,5,100.0,1.0,True
SC0038898,R003242,S0023,G0021,D006,2024-07-19,3,50.0,1.0,True
SC0038899,R003242,S0023,G0021,D007,2024-07-19,4,75.0,1.0,True
SC0038900,R003242,S0023,G0021,D008,2024-07-19,3,50.0,1.0,True
SC0038901,R003242,S0023,G0021,D009,2024-07-19,4,75.0,1.0,True
SC0038902,R003242,S0023,G0021,D010,2024-07-19,3,50.0,1.0,True
SC0038903,R003242,S0023,G0021,D011,2024-07-19,5,100.0,1.0,True
SC0038904,R003242,S0023,G0021,D012,2024-07-19,3,50.0,1.0,True
SC0038905,R003243,S0023,G0021,D001,2024-07-19,3,50.0,1.0,True
SC0038906,R003243,S0023,G0021,D002,2024-07-19,4,75.0,1.0,True
SC0038907,R003243,S0023,G0021,D003,2024-07-19,4,75.0,1.0,True
SC0038908,R003243,S0023,G0021,D004,2024-07-19,3,50.0,1.0,True
SC0038909,R003243,S0023,G0021,D005,2024-07-19,3,50.0,1.0,True
SC0038910,R003243,S0023,G0021,D006,2024-07-19,4,75.0,1.0,True
SC0038911,R003243,S0023,G0021,D007,2024-07-19,5,100.0,1.0,True
SC0038912,R003243,S0023,G0021,D008,2024-07-19,2,25.0,1.0,True
SC0038913,R003243,S0023,G0021,D009,2024-07-19,3,50.0,1.0,True
SC0038914,R003243,S0023,G0021,D010,2024-07-19,3,50.0,1.0,True
SC0038915,R003243,S0023,G0021,D011,2024-07-19,3,50.0,1.0,True
SC0038916,R003243,S0023,G0021,D012,2024-07-19,4,75.0,1.0,True
SC0038917,R003244,S0023,G0023,D001,2024-07-19,5,100.0,1.0,True
SC0038918,R003244,S0023,G0023,D002,2024-07-19,3,50.0,1.0,True
SC0038919,R003244,S0023,G0023,D003,2024-07-19,5,100.0,1.0,True
SC0038920,R003244,S0023,G0023,D004,2024-07-19,2,25.0,1.0,True
SC0038921,R003244,S0023,G0023,D005,2024-07-19,4,75.0,1.0,True
SC0038922,R003244,S0023,G0023,D006,2024-07-19,3,50.0,1.0,True
SC0038923,R003244,S0023,G0023,D007,2024-07-19,4,75.0,1.0,True
SC0038924,R003244,S0023,G0023,D008,2024-07-19,2,25.0,1.0,True
SC0038925,R003244,S0023,G0023,D009,2024-07-19,2,25.0,1.0,True
SC0038926,R003244,S0023,G0023,D010,2024-07-19,4,75.0,1.0,True
SC0038927,R003244,S0023,G0023,D011,2024-07-19,3,50.0,1.0,True
SC0038928,R003244,S0023,G0023,D012,2024-07-19,3,50.0,1.0,True
SC0038929,R003245,S0023,G0024,D001,2024-07-19,5,100.0,1.0,True
SC0038930,R003245,S0023,G0024,D002,2024-07-19,4,75.0,1.0,True
SC0038931,R003245,S0023,G0024,D003,2024-07-19,4,75.0,1.0,True
SC0038932,R003245,S0023,G0024,D004,2024-07-19,3,50.0,1.0,True
SC0038933,R003245,S0023,G0024,D005,2024-07-19,2,25.0,1.0,True
SC0038934,R003245,S0023,G0024,D006,2024-07-19,3,50.0,1.0,True
SC0038935,R003245,S0023,G0024,D007,2024-07-19,2,25.0,1.0,True
SC0038936,R003245,S0023,G0024,D008,2024-07-19,3,50.0,1.0,True
SC0038937,R003245,S0023,G0024,D009,2024-07-19,4,75.0,1.0,True
SC0038938,R003245,S0023,G0024,D010,2024-07-19,3,50.0,1.0,True
SC0038939,R003245,S0023,G0024,D011,2024-07-19,4,75.0,1.0,True
SC0038940,R003245,S0023,G0024,D012,2024-07-19,4,75.0,1.0,True
SC0038941,R003246,S0023,G0023,D001,2024-07-19,3,50.0,1.0,True
SC0038942,R003246,S0023,G0023,D002,2024-07-19,3,50.0,1.0,True
SC0038943,R003246,S0023,G0023,D003,2024-07-19,2,25.0,1.0,True
SC0038944,R003246,S0023,G0023,D004,2024-07-19,3,50.0,1.0,True
SC0038945,R003246,S0023,G0023,D005,2024-07-19,4,75.0,1.0,True
SC0038946,R003246,S0023,G0023,D006,2024-07-19,5,100.0,1.0,True
SC0038947,R003246,S0023,G0023,D007,2024-07-19,4,75.0,1.0,True
SC0038948,R003246,S0023,G0023,D008,2024-07-19,5,100.0,1.0,True
SC0038949,R003246,S0023,G0023,D009,2024-07-19,4,75.0,1.0,True
SC0038950,R003246,S0023,G0023,D010,2024-07-19,4,75.0,1.0,True
SC0038951,R003246,S0023,G0023,D011,2024-07-19,3,50.0,1.0,True
SC0038952,R003246,S0023,G0023,D012,2024-07-19,2,25.0,1.0,True
SC0038953,R003247,S0023,G0021,D001,2024-07-19,4,75.0,1.0,True
SC0038954,R003247,S0023,G0021,D002,2024-07-19,3,50.0,1.0,True
SC0038955,R003247,S0023,G0021,D003,2024-07-19,5,100.0,1.0,True
SC0038956,R003247,S0023,G0021,D004,2024-07-19,3,50.0,1.0,True
SC0038957,R003247,S0023,G0021,D005,2024-07-19,5,100.0,1.0,True
SC0038958,R003247,S0023,G0021,D006,2024-07-19,3,50.0,1.0,True
SC0038959,R003247,S0023,G0021,D007,2024-07-19,3,50.0,1.0,True
SC0038960,R003247,S0023,G0021,D008,2024-07-19,3,50.0,1.0,True
SC0038961,R003247,S0023,G0021,D009,2024-07-19,4,75.0,1.0,True
SC0038962,R003247,S0023,G0021,D010,2024-07-19,3,50.0,1.0,True
SC0038963,R003247,S0023,G0021,D011,2024-07-19,3,50.0,1.0,True
SC0038964,R003247,S0023,G0021,D012,2024-07-19,2,25.0,1.0,True
SC0038965,R003248,S0023,G0023,D001,2024-07-19,3,50.0,1.0,True
SC0038966,R003248,S0023,G0023,D002,2024-07-19,4,75.0,1.0,True
SC0038967,R003248,S0023,G0023,D003,2024-07-19,3,50.0,1.0,True
SC0038968,R003248,S0023,G0023,D004,2024-07-19,2,25.0,1.0,True
SC0038969,R003248,S0023,G0023,D005,2024-07-19,3,50.0,1.0,True
SC0038970,R003248,S0023,G0023,D006,2024-07-19,3,50.0,1.0,True
SC0038971,R003248,S0023,G0023,D007,2024-07-19,3,50.0,1.0,True
SC0038972,R003248,S0023,G0023,D008,2024-07-19,3,50.0,1.0,True
SC0038973,R003248,S0023,G0023,D009,2024-07-19,3,50.0,1.0,True
SC0038974,R003248,S0023,G0023,D010,2024-07-19,4,75.0,1.0,True
SC0038975,R003248,S0023,G0023,D011,2024-07-19,4,75.0,1.0,True
SC0038976,R003248,S0023,G0023,D012,2024-07-19,5,100.0,1.0,True
SC0038977,R003249,S0023,G0024,D001,2024-07-19,3,50.0,1.0,True
SC0038978,R003249,S0023,G0024,D002,2024-07-19,3,50.0,1.0,True
SC0038979,R003249,S0023,G0024,D003,2024-07-19,4,75.0,1.0,True
SC0038980,R003249,S0023,G0024,D004,2024-07-19,4,75.0,1.0,True
SC0038981,R003249,S0023,G0024,D005,2024-07-19,3,50.0,1.0,True
SC0038982,R003249,S0023,G0024,D006,2024-07-19,4,75.0,1.0,True
SC0038983,R003249,S0023,G0024,D007,2024-07-19,4,75.0,1.0,True
SC0038984,R003249,S0023,G0024,D008,2024-07-19,2,25.0,1.0,True
SC0038985,R003249,S0023,G0024,D009,2024-07-19,3,50.0,1.0,True
SC0038986,R003249,S0023,G0024,D010,2024-07-19,4,75.0,1.0,True
SC0038987,R003249,S0023,G0024,D011,2024-07-19,5,100.0,1.0,True
SC0038988,R003249,S0023,G0024,D012,2024-07-19,4,75.0,1.0,True
SC0038989,R003250,S0023,G0024,D001,2024-07-19,3,50.0,1.0,True
SC0038990,R003250,S0023,G0024,D002,2024-07-19,3,50.0,1.0,True
SC0038991,R003250,S0023,G0024,D003,2024-07-19,4,75.0,1.0,True
SC0038992,R003250,S0023,G0024,D004,2024-07-19,2,25.0,1.0,True
SC0038993,R003250,S0023,G0024,D005,2024-07-19,3,50.0,1.0,True
SC0038994,R003250,S0023,G0024,D006,2024-07-19,5,100.0,1.0,True
SC0038995,R003250,S0023,G0024,D007,2024-07-19,4,75.0,1.0,True
SC0038996,R003250,S0023,G0024,D008,2024-07-19,3,50.0,1.0,True
SC0038997,R003250,S0023,G0024,D009,2024-07-19,3,50.0,1.0,True
SC0038998,R003250,S0023,G0024,D010,2024-07-19,4,75.0,1.0,True
SC0038999,R003250,S0023,G0024,D011,2024-07-19,4,75.0,1.0,True
SC0039000,R003250,S0023,G0024,D012,2024-07-19,3,50.0,1.0,True
SC0039001,R003251,S0023,G0021,D001,2024-07-19,4,75.0,1.0,True
SC0039002,R003251,S0023,G0021,D002,2024-07-19,4,75.0,1.0,True
SC0039003,R003251,S0023,G0021,D003,2024-07-19,4,75.0,1.0,True
SC0039004,R003251,S0023,G0021,D004,2024-07-19,2,25.0,1.0,True
SC0039005,R003251,S0023,G0021,D005,2024-07-19,3,50.0,1.0,True
SC0039006,R003251,S0023,G0021,D006,2024-07-19,4,75.0,1.0,True
SC0039007,R003251,S0023,G0021,D007,2024-07-19,4,75.0,1.0,True
SC0039008,R003251,S0023,G0021,D008,2024-07-19,4,75.0,1.0,True
SC0039009,R003251,S0023,G0021,D009,2024-07-19,3,50.0,1.0,True
SC0039010,R003251,S0023,G0021,D010,2024-07-19,4,75.0,1.0,True
SC0039011,R003251,S0023,G0021,D011,2024-07-19,3,50.0,1.0,True
SC0039012,R003251,S0023,G0021,D012,2024-07-19,5,100.0,1.0,True
SC0039013,R003252,S0023,G0022,D001,2024-07-19,3,50.0,1.0,True
SC0039014,R003252,S0023,G0022,D002,2024-07-19,3,50.0,1.0,True
SC0039015,R003252,S0023,G0022,D003,2024-07-19,3,50.0,1.0,True
SC0039016,R003252,S0023,G0022,D004,2024-07-19,4,75.0,1.0,True
SC0039017,R003252,S0023,G0022,D005,2024-07-19,3,50.0,1.0,True
SC0039018,R003252,S0023,G0022,D006,2024-07-19,4,75.0,1.0,True
SC0039019,R003252,S0023,G0022,D007,2024-07-19,3,50.0,1.0,True
SC0039020,R003252,S0023,G0022,D008,2024-07-19,4,75.0,1.0,True
SC0039021,R003252,S0023,G0022,D009,2024-07-19,3,50.0,1.0,True
SC0039022,R003252,S0023,G0022,D010,2024-07-19,3,50.0,1.0,True
SC0039023,R003252,S0023,G0022,D011,2024-07-19,4,75.0,1.0,True
SC0039024,R003252,S0023,G0022,D012,2024-07-19,4,75.0,1.0,True
SC0039025,R003253,S0023,G0023,D001,2024-07-19,5,100.0,1.0,True
SC0039026,R003253,S0023,G0023,D002,2024-07-19,3,50.0,1.0,True
SC0039027,R003253,S0023,G0023,D003,2024-07-19,3,50.0,1.0,True
SC0039028,R003253,S0023,G0023,D004,2024-07-19,4,75.0,1.0,True
SC0039029,R003253,S0023,G0023,D005,2024-07-19,3,50.0,1.0,True
SC0039030,R003253,S0023,G0023,D006,2024-07-19,3,50.0,1.0,True
SC0039031,R003253,S0023,G0023,D007,2024-07-19,2,25.0,1.0,True
SC0039032,R003253,S0023,G0023,D008,2024-07-19,3,50.0,1.0,True
SC0039033,R003253,S0023,G0023,D009,2024-07-19,3,50.0,1.0,True
SC0039034,R003253,S0023,G0023,D010,2024-07-19,2,25.0,1.0,True
SC0039035,R003253,S0023,G0023,D011,2024-07-19,3,50.0,1.0,True
SC0039036,R003253,S0023,G0023,D012,2024-07-19,2,25.0,1.0,True
SC0039037,R003254,S0023,G0021,D001,2024-07-19,4,75.0,1.0,True
SC0039038,R003254,S0023,G0021,D002,2024-07-19,3,50.0,1.0,True
SC0039039,R003254,S0023,G0021,D003,2024-07-19,3,50.0,1.0,True
SC0039040,R003254,S0023,G0021,D004,2024-07-19,4,75.0,1.0,True
SC0039041,R003254,S0023,G0021,D005,2024-07-19,4,75.0,1.0,True
SC0039042,R003254,S0023,G0021,D006,2024-07-19,3,50.0,1.0,True
SC0039043,R003254,S0023,G0021,D007,2024-07-19,4,75.0,1.0,True
SC0039044,R003254,S0023,G0021,D008,2024-07-19,5,100.0,1.0,True
SC0039045,R003254,S0023,G0021,D009,2024-07-19,3,50.0,1.0,True
SC0039046,R003254,S0023,G0021,D010,2024-07-19,4,75.0,1.0,True
SC0039047,R003254,S0023,G0021,D011,2024-07-19,3,50.0,1.0,True
SC0039048,R003254,S0023,G0021,D012,2024-07-19,4,75.0,1.0,True
SC0039049,R003255,S0023,G0022,D001,2024-07-19,3,50.0,1.0,True
SC0039050,R003255,S0023,G0022,D002,2024-07-19,3,50.0,1.0,True
SC0039051,R003255,S0023,G0022,D003,2024-07-19,4,75.0,1.0,True
SC0039052,R003255,S0023,G0022,D004,2024-07-19,4,75.0,1.0,True
SC0039053,R003255,S0023,G0022,D005,2024-07-19,3,50.0,1.0,True
SC0039054,R003255,S0023,G0022,D006,2024-07-19,4,75.0,1.0,True
SC0039055,R003255,S0023,G0022,D007,2024-07-19,3,50.0,1.0,True
SC0039056,R003255,S0023,G0022,D008,2024-07-19,2,25.0,1.0,True
SC0039057,R003255,S0023,G0022,D009,2024-07-19,4,75.0,1.0,True
SC0039058,R003255,S0023,G0022,D010,2024-07-19,3,50.0,1.0,True
SC0039059,R003255,S0023,G0022,D011,2024-07-19,3,50.0,1.0,True
SC0039060,R003255,S0023,G0022,D012,2024-07-19,5,100.0,1.0,True
SC0039061,R003256,S0023,G0021,D001,2024-07-19,3,50.0,1.0,True
SC0039062,R003256,S0023,G0021,D002,2024-07-19,4,75.0,1.0,True
SC0039063,R003256,S0023,G0021,D003,2024-07-19,4,75.0,1.0,True
SC0039064,R003256,S0023,G0021,D004,2024-07-19,3,50.0,1.0,True
SC0039065,R003256,S0023,G0021,D005,2024-07-19,3,50.0,1.0,True
SC0039066,R003256,S0023,G0021,D006,2024-07-19,4,75.0,1.0,True
SC0039067,R003256,S0023,G0021,D007,2024-07-19,4,75.0,1.0,True
SC0039068,R003256,S0023,G0021,D008,2024-07-19,4,75.0,1.0,True
SC0039069,R003256,S0023,G0021,D009,2024-07-19,5,100.0,1.0,True
SC0039070,R003256,S0023,G0021,D010,2024-07-19,3,50.0,1.0,True
SC0039071,R003256,S0023,G0021,D011,2024-07-19,4,75.0,1.0,True
SC0039072,R003256,S0023,G0021,D012,2024-07-19,2,25.0,1.0,True
SC0039073,R003257,S0023,G0021,D001,2024-07-19,4,75.0,1.0,True
SC0039074,R003257,S0023,G0021,D002,2024-07-19,4,75.0,1.0,True
SC0039075,R003257,S0023,G0021,D003,2024-07-19,3,50.0,1.0,True
SC0039076,R003257,S0023,G0021,D004,2024-07-19,3,50.0,1.0,True
SC0039077,R003257,S0023,G0021,D005,2024-07-19,3,50.0,1.0,True
SC0039078,R003257,S0023,G0021,D006,2024-07-19,4,75.0,1.0,True
SC0039079,R003257,S0023,G0021,D007,2024-07-19,3,50.0,1.0,True
SC0039080,R003257,S0023,G0021,D008,2024-07-19,3,50.0,1.0,True
SC0039081,R003257,S0023,G0021,D009,2024-07-19,4,75.0,1.0,True
SC0039082,R003257,S0023,G0021,D010,2024-07-19,2,25.0,1.0,True
SC0039083,R003257,S0023,G0021,D011,2024-07-19,3,50.0,1.0,True
SC0039084,R003257,S0023,G0021,D012,2024-07-19,3,50.0,1.0,True
SC0039085,R003258,S0023,G0024,D001,2024-07-19,5,100.0,1.0,True
SC0039086,R003258,S0023,G0024,D002,2024-07-19,3,50.0,1.0,True
SC0039087,R003258,S0023,G0024,D003,2024-07-19,3,50.0,1.0,True
SC0039088,R003258,S0023,G0024,D004,2024-07-19,3,50.0,1.0,True
SC0039089,R003258,S0023,G0024,D005,2024-07-19,3,50.0,1.0,True
SC0039090,R003258,S0023,G0024,D006,2024-07-19,2,25.0,1.0,True
SC0039091,R003258,S0023,G0024,D007,2024-07-19,4,75.0,1.0,True
SC0039092,R003258,S0023,G0024,D008,2024-07-19,2,25.0,1.0,True
SC0039093,R003258,S0023,G0024,D009,2024-07-19,4,75.0,1.0,True
SC0039094,R003258,S0023,G0024,D010,2024-07-19,4,75.0,1.0,True
SC0039095,R003258,S0023,G0024,D011,2024-07-19,3,50.0,1.0,True
SC0039096,R003258,S0023,G0024,D012,2024-07-19,4,75.0,1.0,True
SC0039097,R003259,S0023,G0023,D001,2024-07-19,5,100.0,1.0,True
SC0039098,R003259,S0023,G0023,D002,2024-07-19,4,75.0,1.0,True
SC0039099,R003259,S0023,G0023,D003,2024-07-19,3,50.0,1.0,True
SC0039100,R003259,S0023,G0023,D004,2024-07-19,5,100.0,1.0,True
SC0039101,R003259,S0023,G0023,D005,2024-07-19,4,75.0,1.0,True
SC0039102,R003259,S0023,G0023,D006,2024-07-19,5,100.0,1.0,True
SC0039103,R003259,S0023,G0023,D007,2024-07-19,3,50.0,1.0,True
SC0039104,R003259,S0023,G0023,D008,2024-07-19,5,100.0,1.0,True
SC0039105,R003259,S0023,G0023,D009,2024-07-19,3,50.0,1.0,True
SC0039106,R003259,S0023,G0023,D010,2024-07-19,5,100.0,1.0,True
SC0039107,R003259,S0023,G0023,D011,2024-07-19,3,50.0,1.0,True
SC0039108,R003259,S0023,G0023,D012,2024-07-19,5,100.0,1.0,True
SC0039109,R003260,S0023,G0022,D001,2024-07-19,4,75.0,1.0,True
SC0039110,R003260,S0023,G0022,D002,2024-07-19,4,75.0,1.0,True
SC0039111,R003260,S0023,G0022,D003,2024-07-19,5,100.0,1.0,True
SC0039112,R003260,S0023,G0022,D004,2024-07-19,3,50.0,1.0,True
SC0039113,R003260,S0023,G0022,D005,2024-07-19,4,75.0,1.0,True
SC0039114,R003260,S0023,G0022,D006,2024-07-19,3,50.0,1.0,True
SC0039115,R003260,S0023,G0022,D007,2024-07-19,4,75.0,1.0,True
SC0039116,R003260,S0023,G0022,D008,2024-07-19,4,75.0,1.0,True
SC0039117,R003260,S0023,G0022,D009,2024-07-19,4,75.0,1.0,True
SC0039118,R003260,S0023,G0022,D010,2024-07-19,4,75.0,1.0,True
SC0039119,R003260,S0023,G0022,D011,2024-07-19,3,50.0,1.0,True
SC0039120,R003260,S0023,G0022,D012,2024-07-19,4,75.0,1.0,True
SC0039121,R003261,S0023,G0023,D001,2024-07-19,2,25.0,1.0,True
SC0039122,R003261,S0023,G0023,D002,2024-07-19,4,75.0,1.0,True
SC0039123,R003261,S0023,G0023,D003,2024-07-19,5,100.0,1.0,True
SC0039124,R003261,S0023,G0023,D004,2024-07-19,4,75.0,1.0,True
SC0039125,R003261,S0023,G0023,D005,2024-07-19,2,25.0,1.0,True
SC0039126,R003261,S0023,G0023,D006,2024-07-19,4,75.0,1.0,True
SC0039127,R003261,S0023,G0023,D007,2024-07-19,3,50.0,1.0,True
SC0039128,R003261,S0023,G0023,D008,2024-07-19,4,75.0,1.0,True
SC0039129,R003261,S0023,G0023,D009,2024-07-19,4,75.0,1.0,True
SC0039130,R003261,S0023,G0023,D010,2024-07-19,4,75.0,1.0,True
SC0039131,R003261,S0023,G0023,D011,2024-07-19,4,75.0,1.0,True
SC0039132,R003261,S0023,G0023,D012,2024-07-19,4,75.0,1.0,True
SC0039133,R003262,S0023,G0024,D001,2024-07-19,4,75.0,1.0,True
SC0039134,R003262,S0023,G0024,D002,2024-07-19,4,75.0,1.0,True
SC0039135,R003262,S0023,G0024,D003,2024-07-19,3,50.0,1.0,True
SC0039136,R003262,S0023,G0024,D004,2024-07-19,3,50.0,1.0,True
SC0039137,R003262,S0023,G0024,D005,2024-07-19,4,75.0,1.0,True
SC0039138,R003262,S0023,G0024,D006,2024-07-19,3,50.0,1.0,True
SC0039139,R003262,S0023,G0024,D007,2024-07-19,3,50.0,1.0,True
SC0039140,R003262,S0023,G0024,D008,2024-07-19,2,25.0,1.0,True
SC0039141,R003262,S0023,G0024,D009,2024-07-19,3,50.0,1.0,True
SC0039142,R003262,S0023,G0024,D010,2024-07-19,3,50.0,1.0,True
SC0039143,R003262,S0023,G0024,D011,2024-07-19,3,50.0,1.0,True
SC0039144,R003262,S0023,G0024,D012,2024-07-19,4,75.0,1.0,True
SC0039145,R003263,S0023,G0023,D001,2024-07-19,4,75.0,1.0,True
SC0039146,R003263,S0023,G0023,D002,2024-07-19,5,100.0,1.0,True
SC0039147,R003263,S0023,G0023,D003,2024-07-19,3,50.0,1.0,True
SC0039148,R003263,S0023,G0023,D004,2024-07-19,3,50.0,1.0,True
SC0039149,R003263,S0023,G0023,D005,2024-07-19,4,75.0,1.0,True
SC0039150,R003263,S0023,G0023,D006,2024-07-19,4,75.0,1.0,True
SC0039151,R003263,S0023,G0023,D007,2024-07-19,4,75.0,1.0,True
SC0039152,R003263,S0023,G0023,D008,2024-07-19,1,0.0,1.0,True
SC0039153,R003263,S0023,G0023,D009,2024-07-19,4,75.0,1.0,True
SC0039154,R003263,S0023,G0023,D010,2024-07-19,4,75.0,1.0,True
SC0039155,R003263,S0023,G0023,D011,2024-07-19,3,50.0,1.0,True
SC0039156,R003263,S0023,G0023,D012,2024-07-19,4,75.0,1.0,True
SC0039157,R003264,S0023,G0022,D001,2024-07-19,4,75.0,1.0,True
SC0039158,R003264,S0023,G0022,D002,2024-07-19,3,50.0,1.0,True
SC0039159,R003264,S0023,G0022,D003,2024-07-19,3,50.0,1.0,True
SC0039160,R003264,S0023,G0022,D004,2024-07-19,3,50.0,1.0,True
SC0039161,R003264,S0023,G0022,D005,2024-07-19,5,100.0,1.0,True
