qualitative_id,response_id,survey_id,geo_id,submission_date,free_text_response,language,sentiment_score,sentiment_label,theme_code,theme_label,nlp_confidence_score,human_validated,rumour_flag,ingested_at
Q001631,R004066,S0030,G0031,2024-04-26,The process was not transparent and we could not ask questions,English,-0.399,negative,CULTURAL_SENSITIVITY,Cultural sensitivity,0.834,True,False,2026-05-09 17:29:09
Q001632,R004070,S0030,G0030,2024-04-26,We trust them to help us in times of crisis,English,0.671,positive,RESOURCE_ALLOCATION,Resource allocation,0.941,False,False,2026-05-09 17:29:09
Q001633,R004071,S0030,G0031,2024-04-26,We did not receive any information about the aid distribution,English,-0.891,negative,TRANSPARENCY_OF_OPERATIONS,Transparency of operations,0.936,False,False,2026-05-09 17:29:09
Q001634,R004072,S0030,G0031,2024-04-26,They listened to our needs and responded accordingly,English,0.503,positive,COMMUNICATION_QUALITY,Communication quality,0.779,True,False,2026-05-09 17:29:09
Q001635,R004075,S0030,G0031,2024-04-26,The process was not transparent and we could not ask questions,English,-0.42,negative,ACCESS_TO_SERVICES,Access to services,0.769,False,False,2026-05-09 17:29:09
Q001636,R004076,S0030,G0030,2024-04-26,Distribution was fair and transparent,English,0.473,positive,STAFF_BEHAVIOUR,Staff behaviour,0.766,False,False,2026-05-09 17:29:09
Q001637,R004077,S0030,G0032,2024-04-26,We did not receive any information about the aid distribution,English,-0.414,negative,CULTURAL_SENSITIVITY,Cultural sensitivity,0.841,False,False,2026-05-09 17:29:09
Q001638,R004078,S0030,G0032,2024-04-26,We received food and medicine quickly after the flood,English,0.585,positive,COMMUNITY_INVOLVEMENT,Community involvement,0.964,False,False,2026-05-09 17:29:09
Q001639,R004082,S0030,G0032,2024-04-26,Some families were excluded without explanation,English,-0.263,negative,RESPONSE_SPEED,Response speed,0.776,True,False,2026-05-09 17:29:09
Q001640,R004083,S0030,G0032,2024-04-26,There were rumours that staff were taking goods for themselves,English,-0.832,negative,TRANSPARENCY_OF_OPERATIONS,Transparency of operations,0.941,True,True,2026-05-09 17:29:09
Q001641,R004086,S0030,G0032,2024-04-26,Some people got assistance but others did not,English,0.254,neutral,RESOURCE_ALLOCATION,Resource allocation,0.85,True,False,2026-05-09 17:29:09
Q001642,R004088,S0030,G0032,2024-04-26,Some families were excluded without explanation,English,-0.399,negative,CULTURAL_SENSITIVITY,Cultural sensitivity,0.91,True,False,2026-05-09 17:29:09
Q001643,R004092,S0030,G0031,2024-04-26,We received food and medicine quickly after the flood,English,0.818,positive,STAFF_BEHAVIOUR,Staff behaviour,0.969,True,False,2026-05-09 17:29:09
Q001644,R004093,S0030,G0031,2024-04-26,There were rumours that staff were taking goods for themselves,English,-0.651,negative,RESPONSE_SPEED,Response speed,0.877,False,True,2026-05-09 17:29:09
Q001645,R004096,S0030,G0029,2024-04-26,Some families were excluded without explanation,English,-0.466,negative,RUMOUR/MISINFORMATION,Rumour/misinformation,0.882,True,False,2026-05-09 17:29:09
Q001646,R004097,S0030,G0031,2024-04-26,We received food and medicine quickly after the flood,English,0.75,positive,STAFF_BEHAVIOUR,Staff behaviour,0.906,True,False,2026-05-09 17:29:09
Q001647,R004098,S0030,G0031,2024-04-26,Distribution was fair and transparent,English,0.785,positive,COMMUNITY_INVOLVEMENT,Community involvement,0.966,True,False,2026-05-09 17:29:09
Q001648,R004099,S0030,G0029,2024-04-26,The team visited but we are not sure what happens next,English,0.21,neutral,STAFF_BEHAVIOUR,Staff behaviour,0.776,False,False,2026-05-09 17:29:09
Q001649,R004101,S0030,G0032,2024-04-26,The process was not transparent and we could not ask questions,English,-0.851,negative,ACCESS_TO_SERVICES,Access to services,0.78,False,False,2026-05-09 17:29:09
Q001650,R004102,S0030,G0032,2024-04-26,We received food and medicine quickly after the flood,English,0.997,positive,COMMUNICATION_QUALITY,Communication quality,0.796,True,False,2026-05-09 17:29:09
Q001651,R004103,S0030,G0029,2024-04-26,Staff communicated clearly about what aid was available,English,0.452,positive,COMMUNICATION_QUALITY,Communication quality,0.847,True,False,2026-05-09 17:29:09
Q001652,R004106,S0030,G0029,2024-04-26,Some people got assistance but others did not,English,-0.121,neutral,RUMOUR/MISINFORMATION,Rumour/misinformation,0.852,True,False,2026-05-09 17:29:09
Q001653,R004112,S0030,G0031,2024-04-26,The response came too late after the emergency,English,-0.724,negative,CULTURAL_SENSITIVITY,Cultural sensitivity,0.854,False,False,2026-05-09 17:29:09
Q001654,R004113,S0030,G0029,2024-04-26,We have heard mixed things about the organisation,English,0.176,neutral,COMMUNITY_INVOLVEMENT,Community involvement,0.889,False,False,2026-05-09 17:29:09
Q001655,R004114,S0030,G0030,2024-04-26,The response was okay but could have been faster,English,-0.105,neutral,CULTURAL_SENSITIVITY,Cultural sensitivity,0.906,True,False,2026-05-09 17:29:09
Q001656,R004117,S0030,G0032,2024-04-26,We trust them somewhat but have had issues in the past,English,0.013,neutral,ACCESS_TO_SERVICES,Access to services,0.892,True,False,2026-05-09 17:29:09
Q001657,R004123,S0030,G0031,2024-04-26,Staff communicated clearly about what aid was available,English,0.414,positive,COMMUNICATION_QUALITY,Communication quality,0.89,False,False,2026-05-09 17:29:09
Q001658,R004128,S0030,G0032,2024-04-26,We trust them somewhat but have had issues in the past,English,-0.185,neutral,AID_DISTRIBUTION,Aid distribution,0.868,False,False,2026-05-09 17:29:09
Q001659,R004130,S0030,G0032,2024-04-26,We received some help but not everything we needed,English,-0.13,neutral,AID_DISTRIBUTION,Aid distribution,0.856,True,False,2026-05-09 17:29:09
Q001660,R004133,S0030,G0032,2024-04-26,We heard the aid was being sold rather than distributed,English,-0.809,negative,RESPONSE_SPEED,Response speed,0.965,False,True,2026-05-09 17:29:09
Q001661,R004135,S0030,G0031,2024-04-26,The team visited but we are not sure what happens next,English,0.152,neutral,RESOURCE_ALLOCATION,Resource allocation,0.881,False,False,2026-05-09 17:29:09
Q001662,R004138,S0030,G0032,2024-04-26,The process was not transparent and we could not ask questions,English,-0.574,negative,CULTURAL_SENSITIVITY,Cultural sensitivity,0.794,True,False,2026-05-09 17:29:09
Q001663,R004140,S0030,G0031,2024-04-26,Some people got assistance but others did not,English,-0.047,neutral,AID_DISTRIBUTION,Aid distribution,0.76,False,False,2026-05-09 17:29:09
Q001664,R004141,S0030,G0029,2024-04-26,The volunteers were trained and professional,English,0.377,positive,STAFF_BEHAVIOUR,Staff behaviour,0.806,False,False,2026-05-09 17:29:09
Q001665,R004142,S0030,G0031,2024-04-26,The response came too late after the emergency,English,-0.452,negative,CULTURAL_SENSITIVITY,Cultural sensitivity,0.913,False,False,2026-05-09 17:29:09
Q001666,R004143,S0030,G0032,2024-04-26,We trust them somewhat but have had issues in the past,English,0.061,neutral,ACCESS_TO_SERVICES,Access to services,0.964,False,False,2026-05-09 17:29:09
Q001667,R004147,S0030,G0030,2024-04-26,We did not receive any information about the aid distribution,English,-0.78,negative,RESPONSE_SPEED,Response speed,0.891,False,False,2026-05-09 17:29:09
Q001668,R004151,S0030,G0029,2024-04-26,We received food and medicine quickly after the flood,English,0.837,positive,RESOURCE_ALLOCATION,Resource allocation,0.903,True,False,2026-05-09 17:29:09
Q001669,R004153,S0030,G0030,2024-04-26,Communication was poor and we did not know who to contact,English,-0.975,negative,RUMOUR/MISINFORMATION,Rumour/misinformation,0.805,False,False,2026-05-09 17:29:09
Q001670,R004157,S0030,G0031,2024-04-26,We received some help but not everything we needed,English,0.025,neutral,RUMOUR/MISINFORMATION,Rumour/misinformation,0.92,False,False,2026-05-09 17:29:09
Q001671,R004161,S0030,G0029,2024-04-26,The process was not transparent and we could not ask questions,English,-0.57,negative,RESPONSE_SPEED,Response speed,0.964,False,False,2026-05-09 17:29:09
Q001672,R004167,S0030,G0032,2024-04-26,We trust them somewhat but have had issues in the past,English,-0.057,neutral,RESOURCE_ALLOCATION,Resource allocation,0.804,True,False,2026-05-09 17:29:09
Q001673,R004172,S0030,G0031,2024-04-26,Communication was poor and we did not know who to contact,English,-0.804,negative,CULTURAL_SENSITIVITY,Cultural sensitivity,0.77,False,False,2026-05-09 17:29:09
Q001674,R004174,S0030,G0030,2024-04-26,They listened to our needs and responded accordingly,English,0.932,positive,COMMUNITY_INVOLVEMENT,Community involvement,0.815,True,False,2026-05-09 17:29:09
Q001675,R004175,S0030,G0031,2024-04-26,We trust them somewhat but have had issues in the past,English,-0.035,neutral,CULTURAL_SENSITIVITY,Cultural sensitivity,0.783,True,False,2026-05-09 17:29:09
Q001676,R004176,S0030,G0030,2024-04-26,Some families were excluded without explanation,English,-0.527,negative,RESPONSE_SPEED,Response speed,0.904,True,False,2026-05-09 17:29:09
Q001677,R004178,S0030,G0030,2024-04-26,Some people got assistance but others did not,English,-0.068,neutral,CULTURAL_SENSITIVITY,Cultural sensitivity,0.938,False,False,2026-05-09 17:29:09
Q001678,R004179,S0030,G0030,2024-04-26,Some families were excluded without explanation,English,-0.334,negative,RESPONSE_SPEED,Response speed,0.981,False,False,2026-05-09 17:29:09
Q001679,R004182,S0030,G0031,2024-04-26,Communication was poor and we did not know who to contact,English,-0.319,negative,ACCESS_TO_SERVICES,Access to services,0.946,False,False,2026-05-09 17:29:09
Q001680,R004183,S0030,G0029,2024-04-26,They listened to our needs and responded accordingly,English,0.878,positive,RESOURCE_ALLOCATION,Resource allocation,0.763,True,False,2026-05-09 17:29:09
Q001681,R004184,S0030,G0031,2024-04-26,Some people got assistance but others did not,English,-0.177,neutral,TRANSPARENCY_OF_OPERATIONS,Transparency of operations,0.922,True,False,2026-05-09 17:29:09
Q001682,R004192,S0030,G0030,2024-04-26,We received food and medicine quickly after the flood,English,0.315,positive,COMMUNICATION_QUALITY,Communication quality,0.756,True,False,2026-05-09 17:29:09
Q001683,R004195,S0030,G0031,2024-04-26,Some people got assistance but others did not,English,0.134,neutral,AID_DISTRIBUTION,Aid distribution,0.92,False,False,2026-05-09 17:29:09
Q001684,R004196,S0030,G0030,2024-04-26,They listened to our needs and responded accordingly,English,0.825,positive,RESOURCE_ALLOCATION,Resource allocation,0.821,False,False,2026-05-09 17:29:09
Q001685,R004203,S0031,G0030,2024-07-25,Communication was poor and we did not know who to contact,English,-0.432,negative,TRANSPARENCY_OF_OPERATIONS,Transparency of operations,0.985,False,False,2026-05-09 17:29:09
Q001686,R004204,S0031,G0032,2024-07-25,We heard the aid was being sold rather than distributed,English,-0.596,negative,RESPONSE_SPEED,Response speed,0.982,False,True,2026-05-09 17:29:09
Q001687,R004211,S0031,G0030,2024-07-25,They kept us informed throughout the process,English,0.609,positive,AID_DISTRIBUTION,Aid distribution,0.766,True,False,2026-05-09 17:29:09
Q001688,R004212,S0031,G0031,2024-07-25,There were rumours that staff were taking goods for themselves,English,-0.278,negative,RUMOUR/MISINFORMATION,Rumour/misinformation,0.81,True,True,2026-05-09 17:29:09
Q001689,R004215,S0031,G0030,2024-07-25,They kept us informed throughout the process,English,0.992,positive,COMMUNICATION_QUALITY,Communication quality,0.976,False,False,2026-05-09 17:29:09
Q001690,R004221,S0031,G0031,2024-07-25,The response was okay but could have been faster,English,0.253,neutral,ACCESS_TO_SERVICES,Access to services,0.874,False,False,2026-05-09 17:29:09
Q001691,R004232,S0031,G0030,2024-07-25,We did not receive any information about the aid distribution,English,-0.454,negative,TRANSPARENCY_OF_OPERATIONS,Transparency of operations,0.968,True,False,2026-05-09 17:29:09
Q001692,R004236,S0031,G0031,2024-07-25,We received some help but not everything we needed,English,-0.002,neutral,CULTURAL_SENSITIVITY,Cultural sensitivity,0.86,True,False,2026-05-09 17:29:09
Q001693,R004237,S0031,G0032,2024-07-25,There were rumours that staff were taking goods for themselves,English,-0.827,negative,RUMOUR/MISINFORMATION,Rumour/misinformation,0.763,True,True,2026-05-09 17:29:09
Q001694,R004238,S0031,G0031,2024-07-25,The response came too late after the emergency,English,-0.259,negative,TRANSPARENCY_OF_OPERATIONS,Transparency of operations,0.986,False,False,2026-05-09 17:29:09
Q001695,R004239,S0031,G0029,2024-07-25,We heard the aid was being sold rather than distributed,English,-0.689,negative,RESPONSE_SPEED,Response speed,0.942,False,True,2026-05-09 17:29:09
Q001696,R004242,S0031,G0031,2024-07-25,The response came too late after the emergency,English,-0.209,negative,CULTURAL_SENSITIVITY,Cultural sensitivity,0.955,True,False,2026-05-09 17:29:09
Q001697,R004243,S0031,G0029,2024-07-25,The volunteers were trained and professional,English,0.427,positive,COMMUNITY_INVOLVEMENT,Community involvement,0.841,True,False,2026-05-09 17:29:09
Q001698,R004245,S0031,G0029,2024-07-25,The team visited but we are not sure what happens next,English,0.211,neutral,CULTURAL_SENSITIVITY,Cultural sensitivity,0.831,True,False,2026-05-09 17:29:09
Q001699,R004250,S0031,G0029,2024-07-25,We felt our community was not prioritised compared to others,English,-0.809,negative,RUMOUR/MISINFORMATION,Rumour/misinformation,0.855,True,False,2026-05-09 17:29:09
Q001700,R004252,S0031,G0031,2024-07-25,They kept us informed throughout the process,English,0.515,positive,COMMUNICATION_QUALITY,Communication quality,0.791,False,False,2026-05-09 17:29:09
Q001701,R004255,S0031,G0030,2024-07-25,Staff communicated clearly about what aid was available,English,0.386,positive,RESOURCE_ALLOCATION,Resource allocation,0.939,True,False,2026-05-09 17:29:09
Q001702,R004256,S0031,G0032,2024-07-25,The volunteers were trained and professional,English,0.946,positive,COMMUNICATION_QUALITY,Communication quality,0.851,False,False,2026-05-09 17:29:09
Q001703,R004258,S0031,G0032,2024-07-25,We heard the aid was being sold rather than distributed,English,-0.539,negative,RESPONSE_SPEED,Response speed,0.846,False,True,2026-05-09 17:29:09
Q001704,R004260,S0031,G0032,2024-07-25,We have heard mixed things about the organisation,English,0.286,neutral,STAFF_BEHAVIOUR,Staff behaviour,0.885,True,False,2026-05-09 17:29:09
Q001705,R004262,S0031,G0031,2024-07-25,They kept us informed throughout the process,English,0.67,positive,RESOURCE_ALLOCATION,Resource allocation,0.884,False,False,2026-05-09 17:29:09
Q001706,R004263,S0031,G0030,2024-07-25,We received food and medicine quickly after the flood,English,0.781,positive,RESOURCE_ALLOCATION,Resource allocation,0.837,True,False,2026-05-09 17:29:09
Q001707,R004267,S0031,G0030,2024-07-25,They listened to our needs and responded accordingly,English,1.0,positive,AID_DISTRIBUTION,Aid distribution,0.808,True,False,2026-05-09 17:29:09
Q001708,R004269,S0031,G0031,2024-07-25,There were rumours that staff were taking goods for themselves,English,-0.877,negative,RUMOUR/MISINFORMATION,Rumour/misinformation,0.775,True,True,2026-05-09 17:29:09
Q001709,R004270,S0031,G0031,2024-07-25,The response was okay but could have been faster,English,-0.094,neutral,AID_DISTRIBUTION,Aid distribution,0.975,True,False,2026-05-09 17:29:09
Q001710,R004271,S0031,G0032,2024-07-25,We trust them to help us in times of crisis,English,0.94,positive,COMMUNITY_INVOLVEMENT,Community involvement,0.984,True,False,2026-05-09 17:29:09
Q001711,R004272,S0031,G0030,2024-07-25,The response came too late after the emergency,English,-0.738,negative,RUMOUR/MISINFORMATION,Rumour/misinformation,0.967,True,False,2026-05-09 17:29:09
Q001712,R004274,S0031,G0031,2024-07-25,We trust them somewhat but have had issues in the past,English,0.268,neutral,RESOURCE_ALLOCATION,Resource allocation,0.783,False,False,2026-05-09 17:29:09
Q001713,R004277,S0031,G0029,2024-07-25,We have heard mixed things about the organisation,English,-0.121,neutral,COMMUNICATION_QUALITY,Communication quality,0.78,False,False,2026-05-09 17:29:09
Q001714,R004281,S0031,G0030,2024-07-25,They listened to our needs and responded accordingly,English,0.812,positive,COMMUNITY_INVOLVEMENT,Community involvement,0.781,True,False,2026-05-09 17:29:09
